time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/approx_kl,train/loss,train/n_updates,train/clip_fraction,train/clip_range,train/learning_rate,train/value_loss,train/explained_variance,train/policy_gradient_loss,train/entropy_loss,train/std
126500,265,13427.5,-1640920.96271975,5406,4,5.7816507e-08,299184.5,6315,0.0,0.2,0.0003,631427.9875,-0.08776485919952393,2.389431025235922e-05,-2.842446517944336,1.002271056175232
126600,266,13427.5,-1640920.96271975,5424,4,6.556511e-09,2004039.5,6320,0.0,0.2,0.0003,4231871.65,0.5392225980758667,5.131006275860273e-06,-2.842381238937378,1.0022473335266113
126700,267,13427.5,-1640920.96271975,5444,4,5.9604643e-10,1532181.625,6325,0.0,0.2,0.0003,3300641.55,-0.13666915893554688,1.0781288429129176e-06,-2.842342472076416,1.0022332668304443
126800,268,13427.5,-1640920.96271975,5465,4,0.0,1609191.375,6330,0.0,0.2,0.0003,3424197.0,-0.009959101676940918,3.14998620467577e-06,-2.8423193454742433,1.0022242069244385
126900,269,13427.5,-1640920.96271975,5483,4,0.0,190866.953125,6335,0.0,0.2,0.0003,420895.9625,-2.4109816551208496,-2.3884773113991288e-06,-2.842302846908569,1.002217173576355
127000,270,13427.5,-1640920.96271975,5502,4,0.0,1902544.125,6340,0.0,0.2,0.0003,4081490.45,0.2534254789352417,-1.2233257493221572e-06,-2.842290163040161,1.0022118091583252
127100,271,13427.5,-1640920.96271975,5522,4,0.0,135068.421875,6345,0.0,0.2,0.0003,302849.6,0.09169250726699829,1.761913271280946e-07,-2.842280864715576,1.0022082328796387
127200,272,13427.5,-1640920.96271975,5541,4,0.0,502304.40625,6350,0.0,0.2,0.0003,1085724.5625,0.300895631313324,-3.376006986854918e-07,-2.842275047302246,1.0022064447402954
127300,273,13427.5,-1640920.96271975,5560,4,0.0,449979.59375,6355,0.0,0.2,0.0003,1015463.2125,0.30749237537384033,-7.60555279200048e-08,-2.8422728061676024,1.0022060871124268
127400,274,13427.5,-1640920.96271975,5579,4,0.0,226748.9375,6360,0.0,0.2,0.0003,442801.325,-0.4105041027069092,-2.668857572274419e-06,-2.842272996902466,1.0022070407867432
127500,275,13427.5,-1640920.96271975,5599,4,0.0,356125.625,6365,0.0,0.2,0.0003,715718.5125,-2.5115365982055664,-6.559371944625525e-06,-2.8422773361206053,1.002211332321167
127600,276,13427.5,-1640920.96271975,5619,4,0.0,229741.015625,6370,0.0,0.2,0.0003,468770.75,-0.9343373775482178,-8.88586059133445e-07,-2.8422868728637694,1.00221586227417
127700,277,13427.5,-1640920.96271975,5638,4,0.0,529039.875,6375,0.0,0.2,0.0003,1043087.3875,0.2044643759727478,3.5223960786368027e-06,-2.8422945976257323,1.0022187232971191
127800,278,13427.5,-1640920.96271975,5659,4,0.0,959875.0625,6380,0.0,0.2,0.0003,1964138.45,0.1443852186203003,-1.989126174350986e-06,-2.8422991752624513,1.002220630645752
127900,279,13427.5,-1640920.96271975,5678,4,0.0,628272.375,6385,0.0,0.2,0.0003,1327378.225,-0.1552872657775879,-1.5068054395328545e-06,-2.842303228378296,1.0022228956222534
128000,280,13427.5,-1640920.96271975,5697,4,0.0,161064.9375,6390,0.0,0.2,0.0003,314746.6875,-1.9707887172698975,-7.521510267949338e-07,-2.8423055171966554,1.0022211074829102
128100,281,13427.5,-1640920.96271975,5716,4,0.0,1233478.875,6395,0.0,0.2,0.0003,2517346.2,0.6237072348594666,-3.322362793767297e-07,-2.84229998588562,1.0022183656692505
128200,282,13427.5,-1640920.96271975,5737,4,0.0,318704.375,6400,0.0,0.2,0.0003,666644.1375,-0.1805042028427124,-1.4629363841223152e-06,-2.842295789718628,1.0022170543670654
128300,283,13427.5,-1640920.96271975,5757,4,0.0,105484.65625,6405,0.0,0.2,0.0003,206308.03125,-12.219522476196289,-2.3190975211306863e-06,-2.8422939777374268,1.002217173576355
128400,284,13427.5,-1640920.96271975,5776,4,0.0,140661.984375,6410,0.0,0.2,0.0003,296571.83125,-0.1747274398803711,-5.865096639467993e-08,-2.8422939777374268,1.0022165775299072
128500,285,13427.5,-1640920.96271975,5795,4,0.0,134113.34375,6415,0.0,0.2,0.0003,295682.0,-0.3001515865325928,-1.2099742541238356e-07,-2.8422913551330566,1.0022138357162476
128600,286,13427.5,-1640920.96271975,5813,4,0.0,165258.84375,6420,0.0,0.2,0.0003,383748.725,-2.724138021469116,4.348754885086237e-07,-2.8422850131988526,1.0022106170654297
128700,287,13427.5,-1640920.96271975,5833,4,0.0,350779.5625,6425,0.0,0.2,0.0003,787815.8875,-0.5777337551116943,-3.442764237249207e-07,-2.8422802448272706,1.0022097826004028
128800,288,13427.5,-1640920.96271975,5853,4,0.0,461747.53125,6430,0.0,0.2,0.0003,1030151.25,-0.4056670665740967,-1.5377998039411977e-07,-2.8422801971435545,1.0022106170654297
128900,289,13427.5,-1640920.96271975,5874,4,0.0,370419.625,6435,0.0,0.2,0.0003,847525.0875,-0.6285219192504883,-3.232955885223987e-07,-2.8422821521759034,1.0022114515304565
129000,290,13427.5,-1640920.96271975,5893,4,0.0,492726.75,6440,0.0,0.2,0.0003,1110899.3125,-2.576643705368042,-2.341270425532116e-07,-2.84228253364563,1.0022107362747192
129100,291,13427.5,-1640920.96271975,5914,4,0.0,277818.65625,6445,0.0,0.2,0.0003,607211.425,0.017013490200042725,-1.0985434144572537e-06,-2.842278528213501,1.0022058486938477
129200,292,13427.5,-1640920.96271975,5932,4,0.0,297424.875,6450,0.0,0.2,0.0003,571464.525,-0.7230383157730103,-8.592605686530419e-07,-2.842266893386841,1.0022001266479492
129300,293,13427.5,-1640920.96271975,5951,4,0.0,436530.40625,6455,0.0,0.2,0.0003,909244.75,-1.5919113159179688,-1.0638237000648587e-06,-2.8422563552856444,1.002194881439209
129400,294,13427.5,-1640920.96271975,5971,4,0.0,258906.578125,6460,0.0,0.2,0.0003,550073.30625,-0.578629732131958,-2.017974863122163e-06,-2.842244815826416,1.0021882057189941
129500,295,13427.5,-1640920.96271975,5992,4,0.0,561758.5,6465,0.0,0.2,0.0003,1227565.575,-2.5280497074127197,-1.8036365787565955e-07,-2.8422322273254395,1.0021833181381226
129600,296,13427.5,-1640920.96271975,6011,4,0.0,198616.578125,6470,0.0,0.2,0.0003,461482.375,-1.1020355224609375,4.88758076011564e-07,-2.8422258377075194,1.0021826028823853
129700,297,13427.5,-1640920.96271975,6030,4,0.0,69050.21875,6475,0.0,0.2,0.0003,173173.96875,-2.7455203533172607,-3.709793077177892e-07,-2.8422271251678466,1.0021852254867554
129800,298,13427.5,-1640920.96271975,6050,4,0.0,65097.19921875,6480,0.0,0.2,0.0003,160888.0203125,0.18464261293411255,-5.122423104353402e-07,-2.8422301769256593,1.0021822452545166
129900,299,13427.5,-1640920.96271975,6069,4,0.0,739808.0,6485,0.0,0.2,0.0003,1421223.8,0.02908235788345337,8.654594520152159e-07,-2.842219924926758,1.002177119255066
130000,300,13427.5,-1640920.96271975,6088,4,0.0,95479.59375,6490,0.0,0.2,0.0003,197472.09375,-12.377700805664062,-1.5233755377153102e-06,-2.842211675643921,1.002173662185669
130100,301,13427.5,-1640920.96271975,6107,4,0.0,384970.3125,6495,0.0,0.2,0.0003,763601.85,-0.39299845695495605,-1.886606222711862e-06,-2.842205762863159,1.0021716356277466
130200,302,13427.5,-1640920.96271975,6127,4,0.0,186409.21875,6500,0.0,0.2,0.0003,378585.49375,-1.2009131908416748,-1.7728805564942719e-06,-2.8422003269195555,1.0021659135818481
130300,303,13427.5,-1640920.96271975,6150,4,0.0,90963.296875,6505,0.0,0.2,0.0003,199945.9875,-1.9152956008911133,1.1329650853042494e-06,-2.842187833786011,1.0021615028381348
130400,304,13427.5,-1640920.96271975,6170,4,0.0,68070.78125,6510,0.0,0.2,0.0003,147747.196875,-1.3041377067565918,-2.9797554184085584e-06,-2.842182683944702,1.0021605491638184
130500,305,13427.5,-1640920.96271975,6190,4,0.0,105427.8671875,6515,0.0,0.2,0.0003,201000.26875,-6.234210968017578,-2.287566684344711e-06,-2.8421799659729006,1.0021578073501587
130600,306,13427.5,-1640920.96271975,6211,4,0.0,84170.5703125,6520,0.0,0.2,0.0003,171311.725,-5.339308738708496,4.2629240901703726e-07,-2.842172861099243,1.002153754234314
130700,307,13427.5,-1640920.96271975,6231,4,0.0,39042.9921875,6525,0.0,0.2,0.0003,78256.8453125,-1.0646779537200928,-1.6086101873202807e-06,-2.842165470123291,1.0021507740020752
130800,308,13427.5,-1640920.96271975,6252,4,0.0,138534.078125,6530,0.0,0.2,0.0003,300168.7375,0.24059516191482544,-3.474473933806621e-06,-2.8421595096588135,1.0021471977233887
130900,309,13427.5,-1640920.96271975,6270,4,0.0,128292.9765625,6535,0.0,0.2,0.0003,288353.565625,0.45964181423187256,-4.7159194949131233e-07,-2.842150592803955,1.0021412372589111
131000,310,13427.5,-1640920.96271975,6290,4,0.0,57227.71484375,6540,0.0,0.2,0.0003,143216.6828125,-1.6089341640472412,2.155303910456041e-07,-2.8421390056610107,1.0021369457244873
131100,311,13427.5,-1640920.96271975,6310,4,0.0,34513.46875,6545,0.0,0.2,0.0003,80128.7125,0.23539477586746216,-2.9926299580651516e-06,-2.8421284675598146,1.0021257400512695
131200,312,13427.5,-1640920.96271975,6330,4,0.0,723479.75,6550,0.0,0.2,0.0003,1404371.825,-0.1389092206954956,-3.7336350061423217e-06,-2.842099666595459,1.0021116733551025
131300,313,13427.5,-1640920.96271975,6349,4,0.0,645990.75,6555,0.0,0.2,0.0003,1308307.075,-0.1093895435333252,-3.983140060626056e-06,-2.8420762538909914,1.0021028518676758
131400,314,13427.5,-1640920.96271975,6368,4,0.0,89438.8671875,6560,0.0,0.2,0.0003,179208.91875,-0.48134398460388184,-8.694648873586174e-06,-2.8420624256134035,1.0020992755889893
131500,315,13427.5,-1640920.96271975,6387,4,0.0,135889.296875,6565,0.0,0.2,0.0003,295849.4875,0.03417539596557617,-4.277586972989411e-06,-2.8420594215393065,1.0021003484725952
131600,316,13427.5,-1640920.96271975,6407,4,0.0,217785.015625,6570,0.0,0.2,0.0003,460419.525,0.21033543348312378,-3.989458108577537e-06,-2.8420627117156982,1.002102255821228
131700,317,13427.5,-1640920.96271975,6426,4,0.0,407080.28125,6575,0.0,0.2,0.0003,846687.8375,0.2257329821586609,-1.7920732857445997e-06,-2.842065715789795,1.0021024942398071
131800,318,13427.5,-1640920.96271975,6446,4,0.0,329606.3125,6580,0.0,0.2,0.0003,741987.7125,-0.43335020542144775,-1.0371208531978482e-06,-2.8420650959014893,1.002102255821228
131900,319,13427.5,-1640920.96271975,6465,4,0.0,623051.0625,6585,0.0,0.2,0.0003,1313686.8,-0.6520545482635498,-8.969306801276389e-07,-2.8420652866363527,1.0021027326583862
132000,320,13427.5,-1640920.96271975,6484,4,0.0,348204.96875,6590,0.0,0.2,0.0003,686572.225,-0.818379282951355,-1.0304451152798321e-06,-2.8420668125152586,1.0021039247512817
132100,321,13427.5,-1640920.96271975,6503,4,0.0,123182.65625,6595,0.0,0.2,0.0003,248584.096875,-12.308479309082031,-3.6413669131540873e-06,-2.842071771621704,1.0021100044250488
132200,322,13427.5,-1640920.96271975,6523,4,0.0,690210.625,6600,0.0,0.2,0.0003,1376744.45,-0.683727502822876,7.725834871941118e-06,-2.842087650299072,1.0021183490753174
132300,323,13427.5,-1640920.96271975,6543,4,0.0,1398990.25,6605,0.0,0.2,0.0003,2865265.45,0.16903281211853027,-1.5857219636927767e-06,-2.8421013832092283,1.0021231174468994
132400,324,13427.5,-1640920.96271975,6563,4,0.0,514735.875,6610,0.0,0.2,0.0003,1082416.75,-0.5527769327163696,2.4683475531084297e-06,-2.842107820510864,1.0021238327026367
132500,325,13602.222222222223,-1661880.9796928887,6583,4,0.0,324597.25,6615,0.0,0.2,0.0003,641067.9,-2.9073476791381836,-1.6177893048308078e-06,-2.8421082496643066,1.0021247863769531
132600,326,13602.222222222223,-1661880.9796928887,6602,4,0.0,3304718.75,6620,0.0,0.2,0.0003,6648048.7,0.0729595422744751,2.1243095851275485e-07,-2.8421106338500977,1.0021259784698486
132700,327,13602.222222222223,-1661880.9796928887,6623,4,0.0,43701.71484375,6625,0.0,0.2,0.0003,97062.5875,-1.8608934879302979,-2.1073818423644752e-06,-2.8421107292175294,1.0021233558654785
132800,328,13602.222222222223,-1661880.9796928887,6643,4,0.0,72188.640625,6630,0.0,0.2,0.0003,140390.071875,-0.4184384346008301,8.835792668193676e-07,-2.842103910446167,1.0021203756332397
132900,329,13602.222222222223,-1661880.9796928887,6662,4,0.0,35190.859375,6635,0.0,0.2,0.0003,73648.2421875,-0.25660431385040283,-4.676342041420867e-06,-2.842093515396118,1.002108097076416
133000,330,13602.222222222223,-1661880.9796928887,6682,4,0.0,57949.48828125,6640,0.0,0.2,0.0003,134321.2546875,-5.198217391967773,-6.244182642944907e-07,-2.842065191268921,1.002097249031067
133100,331,13602.222222222223,-1661880.9796928887,6702,4,0.0,167003.140625,6645,0.0,0.2,0.0003,371844.29375,0.10464900732040405,-4.3857097011823496e-07,-2.842050790786743,1.0020933151245117
133200,332,13602.222222222223,-1661880.9796928887,6723,4,0.0,305356.40625,6650,0.0,0.2,0.0003,686797.1625,-0.9913796186447144,-1.3773441537523468e-06,-2.842045307159424,1.0020928382873535
133300,333,13602.222222222223,-1661880.9796928887,6743,4,9.536743e-09,238503.34375,6655,0.0,0.2,0.0003,481494.05625,0.1897411346435547,-1.5836238617339404e-05,-2.8420291900634767,1.0020625591278076
133400,334,13602.222222222223,-1661880.9796928887,6762,4,4.172325e-09,344749.84375,6660,0.0,0.2,0.0003,686284.125,-0.059732675552368164,1.0210514152309002e-05,-2.841953992843628,1.002027988433838
133500,335,13602.222222222223,-1661880.9796928887,6782,4,1.1920929e-09,149161.9375,6665,0.0,0.2,0.0003,308833.7375,0.000898897647857666,-3.5791397076323506e-06,-2.8418960571289062,1.0020041465759277
133600,336,13602.222222222223,-1661880.9796928887,6802,4,0.0,608445.8125,6670,0.0,0.2,0.0003,1203237.25,-1.433518409729004,-2.9456615759926306e-07,-2.8418538570404053,1.001988172531128
133700,337,13602.222222222223,-1661880.9796928887,6823,4,0.0,186674.765625,6675,0.0,0.2,0.0003,396954.7875,-0.335102915763855,-7.953643745395312e-07,-2.841828441619873,1.0019798278808594
133800,338,13602.222222222223,-1661880.9796928887,6841,4,0.0,33966.10546875,6680,0.0,0.2,0.0003,81215.9921875,-3.613828182220459,-1.7166137524782244e-07,-2.841814661026001,1.0019739866256714
133900,339,13602.222222222223,-1661880.9796928887,6861,4,0.0,334785.09375,6685,0.0,0.2,0.0003,678890.6875,0.0066359639167785645,-9.417533945565993e-07,-2.8418100357055662,1.0019819736480713
134000,340,13602.222222222223,-1661880.9796928887,6881,4,0.0,208037.515625,6690,0.0,0.2,0.0003,462389.5875,-0.6097257137298584,6.580353328899946e-08,-2.8418367385864256,1.0019969940185547
134100,341,13602.222222222223,-1661880.9796928887,6901,4,0.0,122723.921875,6695,0.0,0.2,0.0003,285585.55625,-2.5094187259674072,2.2053718282677436e-07,-2.8418623924255373,1.0020067691802979
134200,342,13602.222222222223,-1661880.9796928887,6920,4,0.0,90714.953125,6700,0.0,0.2,0.0003,194938.56875,-0.7988842725753784,-5.221605248184602e-06,-2.841881799697876,1.0020198822021484
134300,343,13602.222222222223,-1661880.9796928887,6941,4,0.0,351019.40625,6705,0.0,0.2,0.0003,688209.525,-0.08225703239440918,6.083011543545069e-06,-2.841907596588135,1.0020270347595215
134400,344,13602.222222222223,-1661880.9796928887,6960,4,0.0,189981.125,6710,0.0,0.2,0.0003,397385.7125,-0.2673453092575073,-3.5207867625786093e-06,-2.841914176940918,1.0020273923873901
134500,345,13602.222222222223,-1661880.9796928887,6979,4,0.0,243647.515625,6715,0.0,0.2,0.0003,488591.925,0.19393157958984375,-4.532814021374065e-06,-2.8419050216674804,1.0020118951797485
134600,346,13602.222222222223,-1661880.9796928887,6998,4,1.1920929e-09,91572.2578125,6720,0.0,0.2,0.0003,191299.6375,-1.792745590209961,-4.534482889084756e-06,-2.841868829727173,1.0019954442977905
134700,347,13602.222222222223,-1661880.9796928887,7016,4,0.0,110077.6328125,6725,0.0,0.2,0.0003,240671.71875,-1.4868357181549072,4.397511440146218e-06,-2.841845083236694,1.0019917488098145
134800,348,13602.222222222223,-1661880.9796928887,7035,4,0.0,169186.5,6730,0.0,0.2,0.0003,378712.875,0.12067258358001709,8.440017591482274e-08,-2.841844892501831,1.0019944906234741
134900,349,13602.222222222223,-1661880.9796928887,7055,4,0.0,286125.59375,6735,0.0,0.2,0.0003,594651.75,0.2458336353302002,-2.7976035958943157e-06,-2.8418483257293703,1.0019927024841309
135000,350,13602.222222222223,-1661880.9796928887,7075,4,0.0,154212.984375,6740,0.0,0.2,0.0003,359962.64375,-0.2648106813430786,-2.174615896421983e-06,-2.8418396949768066,1.0019854307174683
135100,351,13602.222222222223,-1661880.9796928887,7094,4,0.0,240314.59375,6745,0.0,0.2,0.0003,534126.4,-1.2972447872161865,-4.01735306354567e-08,-2.841824674606323,1.0019786357879639
135200,352,13602.222222222223,-1661880.9796928887,7114,4,1.1920929e-09,324169.46875,6750,0.0,0.2,0.0003,648335.825,-1.3748846054077148,-6.519317594211316e-06,-2.8418056964874268,1.0019629001617432
135300,353,13602.222222222223,-1661880.9796928887,7134,4,5.9604643e-10,93353.7734375,6755,0.0,0.2,0.0003,202034.996875,-0.32769763469696045,1.587867700436618e-07,-2.841769742965698,1.0019440650939941
135400,354,13602.222222222223,-1661880.9796928887,7154,4,0.0,245133.640625,6760,0.0,0.2,0.0003,486589.18125,0.20683079957962036,-3.084182713664063e-06,-2.8417338371276855,1.0019279718399048
135500,355,13602.222222222223,-1661880.9796928887,7172,4,0.0,220122.265625,6765,0.0,0.2,0.0003,448497.6125,-1.0699288845062256,5.589723521381984e-07,-2.8417066097259522,1.0019192695617676
135600,356,13602.222222222223,-1661880.9796928887,7192,4,0.0,353074.875,6770,0.0,0.2,0.0003,736607.575,-0.5744220018386841,-3.075599646074067e-08,-2.8416927337646483,1.0019128322601318
135700,357,13602.222222222223,-1661880.9796928887,7213,4,0.0,219710.59375,6775,0.0,0.2,0.0003,484296.40625,0.27681684494018555,-2.285003644431072e-06,-2.8416797161102294,1.0019068717956543
135800,358,13602.222222222223,-1661880.9796928887,7232,4,0.0,337921.3125,6780,0.0,0.2,0.0003,663677.6875,-0.4167379140853882,4.267692403914225e-08,-2.841669702529907,1.0019034147262573
135900,359,13602.222222222223,-1661880.9796928887,7251,4,0.0,775763.75,6785,0.0,0.2,0.0003,1567676.075,0.1651543378829956,-9.100437218023672e-07,-2.8416659355163576,1.0019043684005737
136000,360,13602.222222222223,-1661880.9796928887,7271,4,0.0,180491.71875,6790,0.0,0.2,0.0003,360384.99375,-0.7504104375839233,-9.357929396713871e-07,-2.8416709423065187,1.0019090175628662
136100,361,13602.222222222223,-1661880.9796928887,7290,4,0.0,432384.6875,6795,0.0,0.2,0.0003,873645.05,-0.6262065172195435,1.758933066753343e-07,-2.8416800498962402,1.0019118785858154
136200,362,13602.222222222223,-1661880.9796928887,7310,4,0.0,141251.25,6800,0.0,0.2,0.0003,290106.99375,-0.2364710569381714,-1.145839700100737e-06,-2.841678810119629,1.001903772354126
136300,363,13602.222222222223,-1661880.9796928887,7328,4,4.7683715e-09,247209.21875,6805,0.0,0.2,0.0003,497256.03125,-0.8072052001953125,-1.3973593366234382e-05,-2.8416640758514404,1.0019099712371826
136400,364,13602.222222222223,-1661880.9796928887,7350,4,4.2915346e-08,292485.84375,6810,0.0,0.2,0.0003,572274.475,-3.9958548545837402,-7.201671633083606e-06,-2.841695547103882,1.0019292831420898
136500,365,13602.222222222223,-1661880.9796928887,7370,4,7.7486035e-09,516086.53125,6815,0.0,0.2,0.0003,1065589.4875,-3.5423874855041504,-5.025386774093477e-06,-2.841727304458618,1.0019402503967285
136600,366,13602.222222222223,-1661880.9796928887,7390,4,5.9604643e-10,251718.296875,6820,0.0,0.2,0.0003,530514.94375,-0.851948618888855,9.180069158887249e-06,-2.8417428493499757,1.001943588256836
136700,367,13602.222222222223,-1661880.9796928887,7411,4,0.0,759484.375,6825,0.0,0.2,0.0003,1494221.875,0.0478859543800354,7.685422914960327e-07,-2.8417462348937987,1.0019441843032837
136800,368,13602.222222222223,-1661880.9796928887,7431,4,0.0,145455.203125,6830,0.0,0.2,0.0003,299420.8375,-0.25649118423461914,-2.3071765736126794e-06,-2.8417490482330323,1.0019471645355225
136900,369,13602.222222222223,-1661880.9796928887,7450,4,2.3841857e-09,190581.484375,6835,0.0,0.2,0.0003,383154.90625,-0.754691481590271,-1.6045331716663113e-05,-2.8417644023895265,1.0019655227661133
137000,370,12694.4,-1528449.6901988997,7473,4,1.07288365e-08,427198.875,6840,0.0,0.2,0.0003,868871.3375,-3.20609188079834,-7.101297340739165e-06,-2.8418066024780275,1.0019850730895996
137100,371,12694.4,-1528449.6901988997,7492,4,5.9604643e-10,3630116.25,6845,0.0,0.2,0.0003,7345745.1,-0.298687219619751,5.566835451986663e-06,-2.841839408874512,1.0019972324371338
137200,372,12694.4,-1528449.6901988997,7512,4,0.0,116615.9375,6850,0.0,0.2,0.0003,227200.984375,-0.1400684118270874,-3.1399727333791817e-07,-2.8418546676635743,1.0019967555999756
137300,373,12694.4,-1528449.6901988997,7533,4,0.0,286748.90625,6855,0.0,0.2,0.0003,592401.825,-0.46310245990753174,2.6202202292324727e-07,-2.841848373413086,1.0019935369491577
137400,374,12694.4,-1528449.6901988997,7552,4,0.0,2200005.5,6860,0.0,0.2,0.0003,4528965.2,0.36781609058380127,4.3678284100678866e-07,-2.8418442726135256,1.0019928216934204
137500,375,12694.4,-1528449.6901988997,7572,4,0.0,3502637.5,6865,0.0,0.2,0.0003,7219615.0,-0.08610355854034424,-8.170604694601736e-07,-2.8418434619903565,1.0019922256469727
137600,376,12694.4,-1528449.6901988997,7590,4,0.0,1205371.5,6870,0.0,0.2,0.0003,2562155.35,-0.09953737258911133,-8.022785102923535e-08,-2.8418416500091555,1.0019906759262085
137700,377,12694.4,-1528449.6901988997,7609,4,0.0,915373.4375,6875,0.0,0.2,0.0003,1958771.1,-0.11842823028564453,-3.6597252446313177e-07,-2.841838026046753,1.0019888877868652
137800,378,12694.4,-1528449.6901988997,7629,4,0.0,867888.375,6880,0.0,0.2,0.0003,1877485.975,-0.06751227378845215,-5.632638842456572e-07,-2.8418338298797607,1.0019866228103638
137900,379,12694.4,-1528449.6901988997,7649,4,0.0,342561.53125,6885,0.0,0.2,0.0003,763724.9875,0.260200560092926,-2.9730797166394043e-07,-2.841830110549927,1.0019855499267578
138000,380,12694.4,-1528449.6901988997,7670,4,0.0,1349540.625,6890,0.0,0.2,0.0003,2885630.7,0.3928976058959961,3.6954882531858854e-08,-2.841828632354736,1.001984715461731
138100,381,12694.4,-1528449.6901988997,7690,4,0.0,892696.5,6895,0.0,0.2,0.0003,1929009.55,0.3016510009765625,2.5510786549887143e-08,-2.8418272972106933,1.0019845962524414
138200,382,12694.4,-1528449.6901988997,7710,4,0.0,573774.6875,6900,0.0,0.2,0.0003,1225601.025,0.531556099653244,-4.410147642630591e-07,-2.841828775405884,1.0019872188568115
138300,383,12694.4,-1528449.6901988997,7731,4,0.0,85199.078125,6905,0.0,0.2,0.0003,156185.284375,-2.8614819049835205,-1.1045932843956052e-06,-2.841834878921509,1.0019898414611816
138400,384,12694.4,-1528449.6901988997,7750,4,0.0,155895.21875,6910,0.0,0.2,0.0003,320273.09375,-5.317193984985352,-6.862878791480398e-07,-2.841838836669922,1.001990795135498
138500,385,12694.4,-1528449.6901988997,7768,4,4.172325e-09,33059.671875,6915,0.0,0.2,0.0003,67364.11875,-1.9853408336639404,-7.790565294207852e-06,-2.8418478965759277,1.0020145177841187
138600,386,12694.4,-1528449.6901988997,7788,4,1.0430813e-07,34095.71875,6920,0.0,0.2,0.0003,76971.503125,-7.888225555419922,-3.310275120043116e-05,-2.8419347286224363,1.0020735263824463
138700,387,12694.4,-1528449.6901988997,7808,4,2.2649765e-08,62023.0234375,6925,0.0,0.2,0.0003,121802.5296875,-0.9864661693572998,1.8467903529995056e-06,-2.8420395374298097,1.002110242843628
138800,388,12694.4,-1528449.6901988997,7828,4,2.9802323e-09,126940.140625,6930,0.0,0.2,0.0003,266538.115625,-10.966829299926758,3.6783218875235946e-06,-2.8420942783355714,1.0021287202835083
138900,389,12694.4,-1528449.6901988997,7848,4,0.0,100271.2578125,6935,0.0,0.2,0.0003,224642.14375,-1.2308745384216309,3.043055483686885e-06,-2.842123603820801,1.0021376609802246
139000,390,12694.4,-1528449.6901988997,7868,4,1.1920929e-09,77899.2578125,6940,0.0,0.2,0.0003,166921.221875,0.17887800931930542,-1.0387182195614741e-05,-2.842135524749756,1.002139925956726
139100,391,12694.4,-1528449.6901988997,7887,4,1.1920929e-08,33718.796875,6945,0.0,0.2,0.0003,68312.70625,-1.3825125694274902,-1.357913020179069e-05,-2.84216103553772,1.0022050142288208
139200,392,12694.4,-1528449.6901988997,7907,4,5.8412553e-08,62081.6640625,6950,0.0,0.2,0.0003,121925.825,-0.20682382583618164,4.620313644210228e-06,-2.842354440689087,1.0023038387298584
139300,393,12694.4,-1528449.6901988997,7927,4,1.2040138e-07,17820.984375,6955,0.0,0.2,0.0003,35822.6640625,-0.8015519380569458,-4.3354749912438705e-05,-2.8425328731536865,1.0024031400680542
139400,394,12694.4,-1528449.6901988997,7947,4,5.322695e-07,18571.58203125,6960,0.0,0.2,0.0003,38297.37265625,-4.614382266998291,-6.403195898752045e-05,-2.8427486419677734,1.0025010108947754
139500,395,12694.4,-1528449.6901988997,7965,4,1.11460686e-07,13287.2412109375,6965,0.0,0.2,0.0003,27442.284765625,-8.661859512329102,2.760219560880017e-05,-2.8429256439208985,1.0025992393493652
139600,396,12694.4,-1528449.6901988997,7986,4,2.324581e-08,18270.51171875,6970,0.0,0.2,0.0003,36395.2,-0.1325134038925171,2.181291564706811e-06,-2.843148374557495,1.0027046203613281
139700,397,12694.4,-1528449.6901988997,8006,4,7.152557e-09,28286.794921875,6975,0.0,0.2,0.0003,58036.64453125,-0.633773922920227,-8.831024033462143e-06,-2.8433257579803466,1.0027750730514526
139800,398,12694.4,-1528449.6901988997,8025,4,9.536743e-09,43252.9296875,6980,0.0,0.2,0.0003,87713.6078125,-0.9749841690063477,-1.583385438053142e-05,-2.8434584617614744,1.002848744392395
139900,399,12694.4,-1528449.6901988997,8045,4,5.00679e-08,789110.0,6985,0.0,0.2,0.0003,1660356.875,0.6444914042949677,-6.774902249162551e-06,-2.8436174392700195,1.0029215812683105
140000,400,12694.4,-1528449.6901988997,8064,4,1.9073486e-08,656711.25,6990,0.0,0.2,0.0003,1387321.425,0.4775078296661377,1.238334198916391e-05,-2.8437350273132322,1.002963900566101
140100,401,12694.4,-1528449.6901988997,8084,4,3.5762786e-09,55623.42578125,6995,0.0,0.2,0.0003,139534.153125,-1.5223171710968018,1.5387535313493571e-06,-2.8438036918640135,1.0029895305633545
140200,402,12694.4,-1528449.6901988997,8104,4,0.0,57085.2890625,7000,0.0,0.2,0.0003,133760.81875,-0.1328444480895996,-4.325956209783044e-06,-2.8438477993011473,1.0030080080032349
140300,403,12694.4,-1528449.6901988997,8123,4,0.0,86178.90625,7005,0.0,0.2,0.0003,198981.821875,0.096432626247406,3.0958651962009755e-07,-2.843879985809326,1.0030198097229004
140400,404,12694.4,-1528449.6901988997,8144,4,0.0,364658.15625,7010,0.0,0.2,0.0003,795412.0,-0.3814554214477539,3.681778868269703e-06,-2.8438973426818848,1.0030245780944824
